Sat.ElapsedSecs           Sat.Earth.RMAG            Sat.Earth.Latitude        Sat.Earth.Longitude       Sat.EarthMJ2000Eq.RAAN    Sat.VX                    Sat.VY                    Sat.VZ                    
10903.63483757246         6968.414001414765         -42.15314208814728        -138.8989845634981        0.1303220921914238        5.121391605519797         -0.7444278396288951       5.514567014188148         
10998.71503058821         6968.480638632111         -36.32483156070526        -140.6322140387926        0.1312006932769649        4.521669917411264         -0.8133155090444346       6.008383210210785         
11093.75875446713         6968.561648418521         -30.47835385718982        -142.1794150451141        0.1318617104963293        3.873758033866744         -0.8735785547439887       6.438300805478774         
11188.76632447354         6968.646880812399         -24.61817806463399        -143.5962963623893        0.13232479038425          3.184572079772929         -0.9245731566704972       6.79971539618859          
11283.72825407423         6968.726993554078         -18.74851292801395        -144.9217100002572        0.1326174556228063        2.461561987557009         -0.9657508680193078       7.088730774604116         
11378.6387201515          6968.793942490179         -12.87289876509066        -146.1844313584208        0.1327745398046168        1.712536293182194         -0.9966742963153822       7.302272002747961         
11473.50445546908         6968.841459531129         -6.993877382181509        -147.4071996963659        0.1328364024365922        0.9454921209351548        -1.017022523839841        7.438122104205443         
11568.34754393203         6968.865412988544         -1.112932833163819        -148.6092997761377        0.1328469364991083        0.1684895260874205        -1.026588574069842        7.494900201162617         
11663.19071883336         6968.864002298425         4.768535249878245         -149.8082228997659        0.1328521676669545        -0.6103181145129964       -1.025274223025271        7.472023160171366         
11758.04361475166         6968.837830609723         10.64832119837405         -151.0210202451261        0.1328991169344421        -1.382652278362213        -1.013093070171451        7.369729292233281         
11852.90456955554         6968.78989007255          16.52349470682735         -152.2657793433208        0.1330338349787807        -2.140215283481183        -0.9901769264316562       7.189125625888567         
11947.7725447272          6968.72544717041          22.39109439797253         -153.5634292675479        0.1332981594872311        -2.874886067042536        -0.9567752226954913       6.932182774279307         
12042.6575878635          6968.651790566605         28.24868323784441         -154.9401038674616        0.1337261972616146        -3.578891185192117        -0.9132457658997165       6.601665092689806         
12137.58096123347         6968.57782013679          34.09417323217276         -156.4305027439888        0.1343423532890934        -4.244872079059074        -0.8600443057367335       6.201051005235445         
12232.56407232257         6968.513506800899         39.92480204040034         -158.0831672809121        0.1351619773215466        -4.865861487883222        -0.7977217786272706       5.73450894516195          
12327.61296584504         6968.469303268344         45.7355547359228          -159.969564483171         0.1361938058543643        -5.435253447362598        -0.7269310916058735       5.206943417446118         
12422.71370950621         6968.455596260396         51.51768970843963         -162.2011470111668        0.1374419029947391        -5.946881934306941        -0.6484310256266017       4.624020844282535         
12517.84871451091         6968.482266179679         57.25728638144628         -164.9639516888197        0.1389050514314492        -6.395218996181127        -0.5630696849761067       3.992047520335035         
12613.01270528929         6968.558351126597         62.93070733370388         -168.5941292143565        0.1405732411610467        -6.775508246307361        -0.4717587171527832       3.317783663327805         
12708.21999635082         6968.691712289954         68.49117770548752         -173.7609245205058        0.1424234888719397        -7.083791653897431        -0.375450497450235        2.608280463621683         
12803.48764277296         6968.888572003399         73.82738862000215         178.0359034392001         0.1444180775135073        -7.316833440355285        -0.2751412744815468       1.870905337073594         
12898.81646304857         6969.152923731764         78.62259253592342         163.0179871450689         0.1465076074146251        -7.472107371291681        -0.1718829037403748       1.113424470403778         
12994.18635129696         6969.486000372773         81.85779638783566         132.8594157325109         0.148638331894539         -7.5478789172437          -0.0667814553335082       0.343984934488032         
